District,Crop,Year,Predicted_Production
Mungeli,cauliflower,2025,1.35
Mungeli,khesari,2025,691.0
Mungeli,other citrus fruit,2025,208.65
Mungeli,arcanut (processed),2025,5712.38
Mungeli,atcanut (raw),2025,3479.64
Mungeli,cardamom,2025,369.4
Mungeli,cashewnut processed,2025,120.47
Mungeli,carrot,2025,369.4
Mungeli,redish,2025,0.18
Mungeli,peas  (vegetable),2025,232.43
Mungeli,ash gourd,2025,4159.27
Mungeli,beet root,2025,326.74
Mungeli,lab-lab,2025,671.25
Mungeli,ribed guard,2025,0.18
Mungeli,yam,2025,7174.7
Mungeli,jute & mesta,2025,776.69
Mungeli,colocosia,2025,6438.75
Mungeli,tea,2025,70.57
Mungeli,apple,2025,5712.38
Mungeli,peach,2025,276.33
Mungeli,pear,2025,257.09
Mungeli,plums,2025,242.69
Mungeli,turnip,2025,8427.01
Mungeli,coffee,2025,5418.05
Mungeli,bean,2025,313.75
Mungeli,jobster,2025,146.28
Mungeli,perilla,2025,233.8
Mungeli,rajmash kholar,2025,696.71
Mungeli,ricebean (nagadal),2025,213.74
Mungeli,litchi,2025,120.12
Mungeli,peas (vegetable),2025,232.43
Mungeli,ber,2025,229.34
Mungeli,other dry fruit,2025,208.62
Munger,bajra,2025,3270.62
Munger,banana,2025,664.47
Munger,beans & mutter(vegetable),2025,1690.65
Munger,bhindi,2025,812.79
Munger,blackgram,2025,169.92
Munger,bottle gourd,2025,169.89
Munger,brinjal,2025,8788.94
Munger,cabbage,2025,1086.01
Munger,cashewnut,2025,68.7
Munger,castor seed,2025,1.49
Munger,chickpea,2025,2648.41
Munger,citrus fruit,2025,2317.51
Munger,coriander,2025,57.99
Munger,cotton,2025,23.0
Munger,cowpea(lobia),2025,6657.53
Munger,cucumber,2025,1881.45
Munger,dry chillies,2025,84.91
Munger,garlic,2025,33.31
Munger,ginger,2025,2871.55
Munger,groundnut,2025,980.57
Munger,horse-gram,2025,121.05
Munger,jowar,2025,409.1
Munger,lentil,2025,585.6
Munger,linseed,2025,114.69
Munger,maize,2025,12084.72
Munger,mango,2025,11282.75
Munger,mesta,2025,5066.59
Munger,mungbean,2025,182.08
Munger,onion,2025,1586.6
Munger,orange,2025,2126.92
Munger,other fibres,2025,308.33
Munger,other fresh fruits,2025,362.57
Munger,other kharif pulses,2025,83.18
Munger,other misc. pulses,2025,90.21
Munger,other oilseeds,2025,278.38
Munger,other rabi pulses,2025,223.74
Munger,other vegetables,2025,254.93
Munger,pigeonpeas,2025,186.46
Munger,pomegranate,2025,483.21
Munger,potato,2025,2565.9
Munger,ragi,2025,196.06
Munger,rapeseed &mustard,2025,553.44
Munger,rice,2025,11331.28
Munger,safflower,2025,51.7
Munger,samai,2025,31.7
Munger,sesamum,2025,118.74
Munger,small millets,2025,44.36
Munger,soyabean,2025,5092.07
Munger,sugarcane,2025,6855.37
Munger,sunflower,2025,270.82
Munger,sweet potato,2025,729.91
Munger,tobacco,2025,21.84
Munger,tomato,2025,2603.29
Munger,turmeric,2025,8427.01
Munger,varagu,2025,8427.01
Munger,wheat,2025,909.51
Munger,barley,2025,27.32
Munger,dry ginger,2025,433.93
Munger,other  rabi pulses,2025,143.22
Munger,peas & beans (pulses),2025,322.11
Munger,sannhamp,2025,10.04
Munger,guar seed,2025,1429.23
Munger,jute,2025,541.81
Munger,moth,2025,1250.43
Munger,oilseeds total,2025,5175.14
Munger,total foodgrain,2025,2817.2
Munger,other cereals & millets,2025,225.95
Munger,pulses total,2025,2721.04
Munger,grapes,2025,1989.82
Munger,niger seed,2025,114.06
Munger,coconut,2025,4158.27
Munger,kapas,2025,178.02
Munger,tapioca,2025,403.33
Munger,arecanut,2025,5792.4
Munger,bitter gourd,2025,95.9
Munger,black pepper,2025,171.81
Munger,cashewnut raw,2025,156.22
Munger,drum stick,2025,1121.56
Munger,jack fruit,2025,121.05
Munger,papaya,2025,2608.46
Munger,pineapple,2025,1652.87
Munger,pump kin,2025,356.2
Munger,rubber,2025,202.62
Munger,snak guard,2025,27.59
Munger,watermelon,2025,8427.01
Munger,korra,2025,107.46
Munger,lemon,2025,576.27
Munger,sapota,2025,3237.27
Munger,cond-spcs other,2025,57.99
Munger,paddy,2025,7661.37
Munger,cauliflower,2025,1.35
Munger,khesari,2025,101.71
Munger,other citrus fruit,2025,210.27
Munger,arcanut (processed),2025,5792.4
Munger,atcanut (raw),2025,3552.16
Munger,cardamom,2025,377.62
Munger,cashewnut processed,2025,122.53
Munger,carrot,2025,377.62
Munger,redish,2025,6.83
Munger,peas  (vegetable),2025,322.11
Munger,ash gourd,2025,4229.11
Munger,beet root,2025,1332.12
Munger,lab-lab,2025,112.15
Munger,ribed guard,2025,6.83
Munger,yam,2025,902.22
Munger,jute & mesta,2025,357.14
Munger,colocosia,2025,5882.65
Munger,tea,2025,110.22
Munger,apple,2025,5792.4
Munger,peach,2025,364.02
Munger,pear,2025,344.78
Munger,plums,2025,388.11
Munger,turnip,2025,8427.01
Munger,coffee,2025,4722.21
Munger,bean,2025,1575.35
Munger,jobster,2025,129.57
Munger,perilla,2025,318.56
Munger,rajmash kholar,2025,832.63
Munger,ricebean (nagadal),2025,202.62
Munger,litchi,2025,114.69
Munger,peas (vegetable),2025,322.11
Munger,ber,2025,1033.86
Munger,other dry fruit,2025,210.62
Murshidabad,bajra,2025,3440.57
Murshidabad,banana,2025,635.82
Murshidabad,beans & mutter(vegetable),2025,1691.49
Murshidabad,bhindi,2025,817.41
Murshidabad,blackgram,2025,14797.76
Murshidabad,bottle gourd,2025,14371.43
Murshidabad,brinjal,2025,16603.72
Murshidabad,cabbage,2025,1086.01
Murshidabad,cashewnut,2025,68.7
Murshidabad,castor seed,2025,8.27
Murshidabad,chickpea,2025,6388.45
Murshidabad,citrus fruit,2025,1457.27
Murshidabad,coriander,2025,20.66
Murshidabad,cotton,2025,23.36
Murshidabad,cowpea(lobia),2025,9286.75
Murshidabad,cucumber,2025,7274.27
Murshidabad,dry chillies,2025,5873.94
Murshidabad,garlic,2025,210.02
Murshidabad,ginger,2025,2871.55
Murshidabad,groundnut,2025,1284.71
Murshidabad,horse-gram,2025,67.78
Murshidabad,jowar,2025,696.86
Murshidabad,lentil,2025,5874.52
Murshidabad,linseed,2025,74.61
Murshidabad,maize,2025,15863.53
Murshidabad,mango,2025,14781.86
Murshidabad,mesta,2025,8165.16
Murshidabad,mungbean,2025,413.92
Murshidabad,onion,2025,751.8
Murshidabad,orange,2025,1775.35
Murshidabad,other fibres,2025,307.36
Murshidabad,other fresh fruits,2025,360.97
Murshidabad,other kharif pulses,2025,81.21
Murshidabad,other misc. pulses,2025,88.57
Murshidabad,other oilseeds,2025,502.31
Murshidabad,other rabi pulses,2025,447.2
Murshidabad,other vegetables,2025,478.39
Murshidabad,pigeonpeas,2025,185.13
Murshidabad,pomegranate,2025,285.82
Murshidabad,potato,2025,1039.4
Murshidabad,ragi,2025,312.02
Murshidabad,rapeseed &mustard,2025,585.23
Murshidabad,rice,2025,11696.01
Murshidabad,safflower,2025,38.32
Murshidabad,samai,2025,31.11
Murshidabad,sesamum,2025,5793.95
Murshidabad,small millets,2025,4990.62
Murshidabad,soyabean,2025,4099.49
Murshidabad,sugarcane,2025,1341.24
Murshidabad,sunflower,2025,131.56
Murshidabad,sweet potato,2025,861.01
Murshidabad,tobacco,2025,19.84
Murshidabad,tomato,2025,2603.29
Murshidabad,turmeric,2025,8427.01
Murshidabad,varagu,2025,8427.01
Murshidabad,wheat,2025,750.1
Murshidabad,barley,2025,522.52
Murshidabad,dry ginger,2025,454.98
Murshidabad,other  rabi pulses,2025,145.98
Murshidabad,peas & beans (pulses),2025,3536.39
Murshidabad,sannhamp,2025,10.04
Murshidabad,guar seed,2025,1413.42
Murshidabad,jute,2025,729.0
Murshidabad,moth,2025,4388.92
Murshidabad,oilseeds total,2025,4932.8
Murshidabad,total foodgrain,2025,2817.2
Murshidabad,other cereals & millets,2025,225.33
Murshidabad,pulses total,2025,2497.17
Murshidabad,grapes,2025,2115.73
Murshidabad,niger seed,2025,477.36
Murshidabad,coconut,2025,1378.44
Murshidabad,kapas,2025,6252.57
Murshidabad,tapioca,2025,339.09
Murshidabad,arecanut,2025,9076.92
Murshidabad,bitter gourd,2025,114.39
Murshidabad,black pepper,2025,214.84
Murshidabad,cashewnut raw,2025,156.22
Murshidabad,drum stick,2025,6497.65
Murshidabad,jack fruit,2025,67.78
Murshidabad,papaya,2025,2608.46
Murshidabad,pineapple,2025,1747.73
Murshidabad,pump kin,2025,449.81
Murshidabad,rubber,2025,196.91
Murshidabad,snak guard,2025,3980.97
Murshidabad,watermelon,2025,8427.01
Murshidabad,korra,2025,7019.54
Murshidabad,lemon,2025,6014.04
Murshidabad,sapota,2025,3532.5
Murshidabad,cond-spcs other,2025,20.66
Murshidabad,paddy,2025,6828.11
Murshidabad,cauliflower,2025,8.13
Murshidabad,khesari,2025,7176.73
Murshidabad,other citrus fruit,2025,209.65
Murshidabad,arcanut (processed),2025,9076.92
Murshidabad,atcanut (raw),2025,3935.67
Murshidabad,cardamom,2025,377.62
Murshidabad,cashewnut processed,2025,122.53
Murshidabad,carrot,2025,377.62
Murshidabad,redish,2025,7.29
Murshidabad,peas  (vegetable),2025,3536.39
Murshidabad,ash gourd,2025,5181.53
Murshidabad,beet root,2025,1335.58
Murshidabad,lab-lab,2025,7026.19
Murshidabad,ribed guard,2025,7.29
Murshidabad,yam,2025,742.81
Murshidabad,jute & mesta,2025,3897.22
Murshidabad,colocosia,2025,4631.44
Murshidabad,tea,2025,107.48
Murshidabad,apple,2025,9076.92
Murshidabad,peach,2025,3469.54
Murshidabad,pear,2025,3489.3
Murshidabad,plums,2025,482.97
Murshidabad,turnip,2025,8427.01
Murshidabad,coffee,2025,2700.32
Murshidabad,bean,2025,1576.19
Murshidabad,jobster,2025,77.23
Murshidabad,perilla,2025,3534.85
Murshidabad,rajmash kholar,2025,903.55
Murshidabad,ricebean (nagadal),2025,196.91
Murshidabad,litchi,2025,74.61
Murshidabad,peas (vegetable),2025,3536.39
Murshidabad,ber,2025,1037.32
Murshidabad,other dry fruit,2025,209.65
Muzaffarnagar,bajra,2025,3371.59
Muzaffarnagar,banana,2025,634.47
Muzaffarnagar,beans & mutter(vegetable),2025,1698.12
Muzaffarnagar,bhindi,2025,865.51
Muzaffarnagar,blackgram,2025,1113.92
Muzaffarnagar,bottle gourd,2025,1093.19
Muzaffarnagar,brinjal,2025,7650.75
Muzaffarnagar,cabbage,2025,1103.22
Muzaffarnagar,cashewnut,2025,71.6
Muzaffarnagar,castor seed,2025,543.71
Muzaffarnagar,chickpea,2025,655.81
Muzaffarnagar,citrus fruit,2025,604.84
Muzaffarnagar,coriander,2025,8.19
Muzaffarnagar,cotton,2025,23.36
Muzaffarnagar,cowpea(lobia),2025,8634.65
Muzaffarnagar,cucumber,2025,2984.64
Muzaffarnagar,dry chillies,2025,156.79
Muzaffarnagar,garlic,2025,206.25
Muzaffarnagar,ginger,2025,2871.55
Muzaffarnagar,groundnut,2025,1139.76
Muzaffarnagar,horse-gram,2025,67.78
Muzaffarnagar,jowar,2025,1026.95
Muzaffarnagar,lentil,2025,219.58
Muzaffarnagar,linseed,2025,52.24
Muzaffarnagar,maize,2025,436.5
Muzaffarnagar,mango,2025,715.88
Muzaffarnagar,mesta,2025,8165.16
Muzaffarnagar,mungbean,2025,149.48
Muzaffarnagar,onion,2025,558.96
Muzaffarnagar,orange,2025,1082.15
Muzaffarnagar,other fibres,2025,494.69
Muzaffarnagar,other fresh fruits,2025,672.33
Muzaffarnagar,other kharif pulses,2025,536.79
Muzaffarnagar,other misc. pulses,2025,521.16
Muzaffarnagar,other oilseeds,2025,810.99
Muzaffarnagar,other rabi pulses,2025,756.4
Muzaffarnagar,other vegetables,2025,787.29
Muzaffarnagar,pigeonpeas,2025,50.87
Muzaffarnagar,pomegranate,2025,393.18
Muzaffarnagar,potato,2025,2154.66
Muzaffarnagar,ragi,2025,183.79
Muzaffarnagar,rapeseed &mustard,2025,2368.61
Muzaffarnagar,rice,2025,11162.45
Muzaffarnagar,safflower,2025,34.87
Muzaffarnagar,samai,2025,62.71
Muzaffarnagar,sesamum,2025,190.15
Muzaffarnagar,small millets,2025,108.88
Muzaffarnagar,soyabean,2025,3985.41
Muzaffarnagar,sugarcane,2025,871.29
Muzaffarnagar,sunflower,2025,37.1
Muzaffarnagar,sweet potato,2025,540.64
Muzaffarnagar,tobacco,2025,239.81
Muzaffarnagar,tomato,2025,2737.05
Muzaffarnagar,turmeric,2025,85.47
Muzaffarnagar,varagu,2025,85.98
Muzaffarnagar,wheat,2025,673.91
Muzaffarnagar,barley,2025,388.29
Muzaffarnagar,dry ginger,2025,357.25
Muzaffarnagar,other  rabi pulses,2025,210.94
Muzaffarnagar,peas & beans (pulses),2025,415.06
Muzaffarnagar,sannhamp,2025,47.7
Muzaffarnagar,guar seed,2025,1413.42
Muzaffarnagar,jute,2025,586.55
Muzaffarnagar,moth,2025,4381.35
Muzaffarnagar,oilseeds total,2025,4916.39
Muzaffarnagar,total foodgrain,2025,2731.87
Muzaffarnagar,other cereals & millets,2025,266.9
Muzaffarnagar,pulses total,2025,2435.95
Muzaffarnagar,grapes,2025,2026.58
Muzaffarnagar,niger seed,2025,480.42
Muzaffarnagar,coconut,2025,1254.02
Muzaffarnagar,kapas,2025,1101.23
Muzaffarnagar,tapioca,2025,230.73
Muzaffarnagar,arecanut,2025,9076.92
Muzaffarnagar,bitter gourd,2025,117.66
Muzaffarnagar,black pepper,2025,221.38
Muzaffarnagar,cashewnut raw,2025,408.99
Muzaffarnagar,drum stick,2025,1183.35
Muzaffarnagar,jack fruit,2025,67.78
Muzaffarnagar,papaya,2025,9900.61
Muzaffarnagar,pineapple,2025,7317.16
Muzaffarnagar,pump kin,2025,325.83
Muzaffarnagar,rubber,2025,194.49
Muzaffarnagar,snak guard,2025,102.53
Muzaffarnagar,watermelon,2025,85.98
Muzaffarnagar,korra,2025,1277.37
Muzaffarnagar,lemon,2025,707.12
Muzaffarnagar,sapota,2025,3211.44
Muzaffarnagar,cond-spcs other,2025,8.19
Muzaffarnagar,paddy,2025,3492.79
Muzaffarnagar,cauliflower,2025,495.93
Muzaffarnagar,khesari,2025,1434.56
Muzaffarnagar,other citrus fruit,2025,251.22
Muzaffarnagar,arcanut (processed),2025,9076.92
Muzaffarnagar,atcanut (raw),2025,3866.67
Muzaffarnagar,cardamom,2025,430.24
Muzaffarnagar,cashewnut processed,2025,233.93
Muzaffarnagar,carrot,2025,430.24
Muzaffarnagar,redish,2025,26.02
Muzaffarnagar,peas  (vegetable),2025,415.06
Muzaffarnagar,ash gourd,2025,5112.53
Muzaffarnagar,beet root,2025,1343.33
Muzaffarnagar,lab-lab,2025,1275.16
Muzaffarnagar,ribed guard,2025,26.02
Muzaffarnagar,yam,2025,666.62
Muzaffarnagar,jute & mesta,2025,837.45
Muzaffarnagar,colocosia,2025,4556.89
Muzaffarnagar,tea,2025,322.26
Muzaffarnagar,apple,2025,9076.92
Muzaffarnagar,peach,2025,731.46
Muzaffarnagar,pear,2025,660.81
Muzaffarnagar,plums,2025,621.42
Muzaffarnagar,turnip,2025,85.47
Muzaffarnagar,coffee,2025,2650.99
Muzaffarnagar,bean,2025,1580.58
Muzaffarnagar,jobster,2025,77.23
Muzaffarnagar,perilla,2025,418.1
Muzaffarnagar,rajmash kholar,2025,1023.88
Muzaffarnagar,ricebean (nagadal),2025,194.49
Muzaffarnagar,litchi,2025,52.24
Muzaffarnagar,peas (vegetable),2025,415.06
Muzaffarnagar,ber,2025,1049.99
Muzaffarnagar,other dry fruit,2025,292.88
Muzaffarpur,bajra,2025,3405.05
Muzaffarpur,banana,2025,1301.72
Muzaffarpur,beans & mutter(vegetable),2025,1698.12
Muzaffarpur,bhindi,2025,865.51
Muzaffarpur,blackgram,2025,89.88
Muzaffarpur,bottle gourd,2025,88.16
Muzaffarpur,brinjal,2025,7222.31
Muzaffarpur,cabbage,2025,1103.22
Muzaffarpur,cashewnut,2025,71.6
Muzaffarpur,castor seed,2025,543.71
Muzaffarpur,chickpea,2025,493.87
Muzaffarpur,citrus fruit,2025,575.15
Muzaffarpur,coriander,2025,10.15
Muzaffarpur,cotton,2025,23.36
Muzaffarpur,cowpea(lobia),2025,8627.09
Muzaffarpur,cucumber,2025,2954.23
Muzaffarpur,dry chillies,2025,109.26
Muzaffarpur,garlic,2025,154.05
Muzaffarpur,ginger,2025,2871.55
Muzaffarpur,groundnut,2025,1139.76
Muzaffarpur,horse-gram,2025,13496.14
Muzaffarpur,jowar,2025,1141.51
Muzaffarpur,lentil,2025,1120.24
Muzaffarpur,linseed,2025,29.45
Muzaffarpur,maize,2025,3654.97
Muzaffarpur,mango,2025,3593.37
Muzaffarpur,mesta,2025,502.02
Muzaffarpur,mungbean,2025,12433.66
Muzaffarpur,onion,2025,1007.44
Muzaffarpur,orange,2025,1140.71
Muzaffarpur,other fibres,2025,1100.28
Muzaffarpur,other fresh fruits,2025,1326.86
Muzaffarpur,other kharif pulses,2025,2523.21
Muzaffarpur,other misc. pulses,2025,2530.78
Muzaffarpur,other oilseeds,2025,930.13
Muzaffarpur,other rabi pulses,2025,868.86
Muzaffarpur,other vegetables,2025,839.39
Muzaffarpur,pigeonpeas,2025,1125.07
Muzaffarpur,pomegranate,2025,731.68
Muzaffarpur,potato,2025,3647.11
Muzaffarpur,ragi,2025,200.58
Muzaffarpur,rapeseed &mustard,2025,3253.73
Muzaffarpur,rice,2025,13907.06
Muzaffarpur,safflower,2025,19.94
Muzaffarpur,samai,2025,34.92
Muzaffarpur,sesamum,2025,58.73
Muzaffarpur,small millets,2025,16.16
Muzaffarpur,soyabean,2025,4015.02
Muzaffarpur,sugarcane,2025,729.0
Muzaffarpur,sunflower,2025,39.26
Muzaffarpur,sweet potato,2025,812.79
Muzaffarpur,tobacco,2025,1108.32
Muzaffarpur,tomato,2025,2737.05
Muzaffarpur,turmeric,2025,126.29
Muzaffarpur,varagu,2025,126.8
Muzaffarpur,wheat,2025,673.91
Muzaffarpur,barley,2025,415.47
Muzaffarpur,dry ginger,2025,202.75
Muzaffarpur,other  rabi pulses,2025,302.84
Muzaffarpur,peas & beans (pulses),2025,165.38
Muzaffarpur,sannhamp,2025,12.41
Muzaffarpur,guar seed,2025,11161.51
Muzaffarpur,jute,2025,485.26
Muzaffarpur,moth,2025,1088.56
Muzaffarpur,oilseeds total,2025,5015.98
Muzaffarpur,total foodgrain,2025,2732.14
Muzaffarpur,other cereals & millets,2025,354.39
Muzaffarpur,pulses total,2025,2722.87
Muzaffarpur,grapes,2025,2026.58
Muzaffarpur,niger seed,2025,480.42
Muzaffarpur,coconut,2025,1261.61
Muzaffarpur,kapas,2025,346.16
Muzaffarpur,tapioca,2025,327.73
Muzaffarpur,arecanut,2025,9015.86
Muzaffarpur,bitter gourd,2025,117.66
Muzaffarpur,black pepper,2025,221.38
Muzaffarpur,cashewnut raw,2025,408.99
Muzaffarpur,drum stick,2025,1140.12
Muzaffarpur,jack fruit,2025,13496.14
Muzaffarpur,papaya,2025,9900.61
Muzaffarpur,pineapple,2025,7363.22
Muzaffarpur,pump kin,2025,319.53
Muzaffarpur,rubber,2025,187.31
Muzaffarpur,snak guard,2025,9.57
Muzaffarpur,watermelon,2025,126.8
Muzaffarpur,korra,2025,307.23
Muzaffarpur,lemon,2025,963.23
Muzaffarpur,sapota,2025,3211.94
Muzaffarpur,cond-spcs other,2025,10.15
Muzaffarpur,paddy,2025,3492.79
Muzaffarpur,cauliflower,2025,495.93
Muzaffarpur,khesari,2025,308.2
Muzaffarpur,other citrus fruit,2025,338.71
Muzaffarpur,arcanut (processed),2025,9015.86
Muzaffarpur,atcanut (raw),2025,3901.13
Muzaffarpur,cardamom,2025,430.24
Muzaffarpur,cashewnut processed,2025,233.93
Muzaffarpur,carrot,2025,430.24
Muzaffarpur,redish,2025,48.99
Muzaffarpur,peas  (vegetable),2025,165.38
Muzaffarpur,ash gourd,2025,5146.52
Muzaffarpur,beet root,2025,1343.33
Muzaffarpur,lab-lab,2025,311.49
Muzaffarpur,ribed guard,2025,48.99
Muzaffarpur,yam,2025,666.62
Muzaffarpur,jute & mesta,2025,506.74
Muzaffarpur,colocosia,2025,4560.66
Muzaffarpur,tea,2025,1102.06
Muzaffarpur,apple,2025,9015.86
Muzaffarpur,peach,2025,521.73
Muzaffarpur,pear,2025,410.46
Muzaffarpur,plums,2025,667.48
Muzaffarpur,turnip,2025,126.29
Muzaffarpur,coffee,2025,2658.53
Muzaffarpur,bean,2025,1580.58
Muzaffarpur,jobster,2025,13496.14
Muzaffarpur,perilla,2025,167.75
Muzaffarpur,rajmash kholar,2025,1149.4
Muzaffarpur,ricebean (nagadal),2025,187.31
Muzaffarpur,litchi,2025,29.45
Muzaffarpur,peas (vegetable),2025,165.38
Muzaffarpur,ber,2025,1049.99
Muzaffarpur,other dry fruit,2025,332.87
Mysore,bajra,2025,4052.78
Mysore,banana,2025,951.38
Mysore,beans & mutter(vegetable),2025,1696.58
Mysore,bhindi,2025,865.51
Mysore,blackgram,2025,3201.51
Mysore,bottle gourd,2025,3083.65
Mysore,brinjal,2025,9544.38
Mysore,cabbage,2025,1039.66
Mysore,cashewnut,2025,82.58
Mysore,castor seed,2025,799.0
Mysore,chickpea,2025,1362.04
Mysore,citrus fruit,2025,654.53
Mysore,coriander,2025,11.52
Mysore,cotton,2025,752.34
Mysore,cowpea(lobia),2025,10356.21
Mysore,cucumber,2025,5791.49
Mysore,dry chillies,2025,2259.52
Mysore,garlic,2025,125.12
Mysore,ginger,2025,2460.71
Mysore,groundnut,2025,1938.48
Mysore,horse-gram,2025,13524.27
Mysore,jowar,2025,7082.79
Mysore,lentil,2025,1120.24
Mysore,linseed,2025,21.56
Mysore,maize,2025,4621.98
Mysore,mango,2025,4368.53
Mysore,mesta,2025,1257.39
Mysore,mungbean,2025,2057.75
Mysore,onion,2025,141.72
Mysore,orange,2025,771.69
Mysore,other fibres,2025,3269.05
Mysore,other fresh fruits,2025,3544.9
Mysore,other kharif pulses,2025,5772.49
Mysore,other misc. pulses,2025,5437.57
Mysore,other oilseeds,2025,2121.6
Mysore,other rabi pulses,2025,2054.98
Mysore,other vegetables,2025,1971.46
Mysore,pigeonpeas,2025,1741.87
Mysore,pomegranate,2025,376.44
Mysore,potato,2025,1280.77
Mysore,ragi,2025,3650.44
Mysore,rapeseed &mustard,2025,1957.24
Mysore,rice,2025,13557.17
Mysore,safflower,2025,19.94
Mysore,samai,2025,34.92
Mysore,sesamum,2025,2614.31
Mysore,small millets,2025,627.6
Mysore,soyabean,2025,4008.03
Mysore,sugarcane,2025,729.0
Mysore,sunflower,2025,863.95
Mysore,sweet potato,2025,751.46
Mysore,tobacco,2025,727.45
Mysore,tomato,2025,3615.11
Mysore,turmeric,2025,1012.96
Mysore,varagu,2025,1007.25
Mysore,wheat,2025,484.19
Mysore,barley,2025,405.54
Mysore,dry ginger,2025,1146.02
Mysore,other  rabi pulses,2025,2587.15
Mysore,peas & beans (pulses),2025,2712.95
Mysore,sannhamp,2025,12.41
Mysore,guar seed,2025,11181.55
Mysore,jute,2025,485.26
Mysore,moth,2025,2105.6
Mysore,oilseeds total,2025,4814.25
Mysore,total foodgrain,2025,2847.57
Mysore,other cereals & millets,2025,1363.33
Mysore,pulses total,2025,3995.69
Mysore,grapes,2025,1979.36
Mysore,niger seed,2025,480.42
Mysore,coconut,2025,1297.39
Mysore,kapas,2025,359.39
Mysore,tapioca,2025,230.37
Mysore,arecanut,2025,10753.94
Mysore,bitter gourd,2025,117.66
Mysore,black pepper,2025,221.38
Mysore,cashewnut raw,2025,418.02
Mysore,drum stick,2025,3088.8
Mysore,jack fruit,2025,13524.27
Mysore,papaya,2025,9900.61
Mysore,pineapple,2025,7378.13
Mysore,pump kin,2025,2645.69
Mysore,rubber,2025,187.31
Mysore,snak guard,2025,560.13
Mysore,watermelon,2025,1007.25
Mysore,korra,2025,320.46
Mysore,lemon,2025,963.23
Mysore,sapota,2025,3050.57
Mysore,cond-spcs other,2025,11.52
Mysore,paddy,2025,3492.79
Mysore,cauliflower,2025,744.5
Mysore,khesari,2025,321.43
Mysore,other citrus fruit,2025,1340.63
Mysore,arcanut (processed),2025,10834.6
Mysore,atcanut (raw),2025,4667.47
Mysore,cardamom,2025,439.37
Mysore,cashewnut processed,2025,233.25
Mysore,carrot,2025,439.37
Mysore,redish,2025,48.99
Mysore,peas  (vegetable),2025,2712.95
Mysore,ash gourd,2025,6581.97
Mysore,beet root,2025,1341.79
Mysore,lab-lab,2025,311.49
Mysore,ribed guard,2025,48.99
Mysore,yam,2025,476.9
Mysore,jute & mesta,2025,506.74
Mysore,colocosia,2025,4578.47
Mysore,tea,2025,719.52
Mysore,apple,2025,10746.65
Mysore,peach,2025,3069.3
Mysore,pear,2025,2958.03
Mysore,plums,2025,682.39
Mysore,turnip,2025,1012.96
Mysore,coffee,2025,2679.85
Mysore,bean,2025,1579.04
Mysore,jobster,2025,13524.27
Mysore,perilla,2025,2715.32
Mysore,rajmash kholar,2025,3094.97
Mysore,ricebean (nagadal),2025,187.31
